labels,tweets
4,"But, honestly, who cares.  I still love Leighton, NO MATTER WHAAT. "
4,may your bongs never be empty and your munchies as delicious as ever. 
4,@MattSizemore Hey matt i had a gereat time last night 
4,following @derwortmann HighQ Tweets expected  Gr‹¨«hte nach Berlin
4,hopefully i can catch some sun this afternoon 
4,i'm doing more in chicago than i expected! so exited epic records is going to hear me sing 
4,@OzaMeilleur LOL Oza -- I am SO glad! I love your song 
4,@Boaa argh! i had my speakers on 
4,@backstreetboys 16th anniversary 
4,Watching Mock the Week DVD again  love it.
4,"@dougiemcfly hey dougie! cud u please at the man apollo sing ignorance, its an awesome song and id luv to hear it live! "
4,never say never - fiona 
4,"Despite my best efforts to be very quiet, I've failed hardcore.... &quot;oops&quot; "
4,On the bus now on the way to chattanooga! Remember you can still text me at 9312203682 
4,"Got a random italian guy staying with me for the week, fun times "
4,"good morning, disneyland resort! "
4,@sanasaleem congratulations 
4,I almost missed the bus because i was watching the video for Famous Last Words 
4,"Frickin Rain!!!!  Ok  woosaah, this weekend may be nice again "
4,back to work for another fun week 
4,"@Irrishgal Do you want to test some Mexican maybe as well? Meet me at ma house, no?  You can meet the dogs this time. Walk to restaurant."
4,"take-away lunches are the best! get out of the office, find a nice sunny spot near a fountain and enjoy ;) that's what i do "
4,"@H20worksDesigns @H20worksDesigns Thanks for the compliment &amp; the reminder. It WAS gorgeous, and it looks like the run returns tomorrow. "
4,"@thegogetter Though I am an Iowan, I don't take offense...Cedar Rapids sucks. "
4,@RealEnglishGuy Sorry! Self recommendations are not supported.  Get recommended here: http://cli.gs/mpj64y
4,Nothing like cold pasta salad for lunch...while sitting on your studio balcony in the sun! And they call this work.... 
4,@TheRopolitans 
4,@jkerrstevens happy anniversary. well... nearly 
4,Last lesson and a good supper before I get home and finish my photos. A video awaits. 
4,@FishinFo Tell Lindsay to follow the cool kids and make a twitter account  Then I could talk to her more than once a month *.‹¨«.*
4,@lkutner ooooooh dipping into the blogosphere I likey!! 
4,Woo brothers just asked me and my older brothers to be his best men dr the wedding 
4,"@AmberCadabra You and me both, even at the risk that us curly hairs are gonna have helmet head for the rest of the day "
4,..But goodmorning loves 
4,@Aartjan Je weet het: great minds think and work alike! 
4,@AlbionArtisan have a nice trip and come back soon so we may be able to talk a bit more 
4,@MELBOTS what song? 
4,@Rochellewiseman p.s have you ever recieved a letter from bethany timms? una got hers jw if you all got yours too  xxx
4,Gossip Girl is on tonight  beeedooodooodooo!
4,@lisisilveira is your party for Tiradentes? How is it coming? Still rain? ... and do you say: Happy Tiradentes Day? 
4,laying in bed with a sick but still happy baby 
4,Thanks @bug_girl I had no idea!! Although I think I would instinctively not buy green potatoes  http://tinyurl.com/cpysrx
4,"Happy Monday!! I'm so excited for this week, now that its getting warmer and the days are getting longer... "
4,@bellascottxx can you imagine if we didn't have iPhones we would have to go for like 7 hours without twitter :/ but it's okay 
4,@the_anke never mind it's the quality of your followers that counts 
4,Only two weeks of school left.. I can totally do this. And by &quot;do this&quot; I mean be in a state of panic until my last exam is over 
4,I had a great newscast this morning! 
4,"@Myrtil Yes, it's great! I hope it will be fantastic!!  Are you the first time in london?"
4,"@DIVAlicious28, mine was relaxing. Thanks for asking  Did you live it up @ all the parties?"
4,@rahelonline this time i can not be threre. but  you will have the good one. happy brithday rahel!  lol
4,"I could have slept in another hour, and Dopey would never notice! "
4,@TomNaden We enjoyed meeting you too!  We must do it again. 
4,@dcholland RE: Ready or Not Here I Come Who doesn't feel like THIS some days?  AWESOME!!!
4,@mudgewah Another year in the industry will allow you to build up a head of cash before you train to become Rumpole of the Bailey 
4,the head needs to be blown.. 
4,@ddlovato They just say that because they dont want you to open that door  xox
4,@SylviaDiscount visit to the city escorting marc's mum and the two older kids.. then inundated with connor's noise - he's in bed now.. 
4,@aprilsheninger a dark secluded forest with little birds chirping and light rain falling on the treetops. 
4,"@sriedel lol, nice.   The witch scared the crap out of me, so I avoided her like the plague.  Perhaps now I can handle her. ;)"
4,@gem82 thats a good way of putting it 
4,@rckmywrldfaith Don't forget the pastel 
4,"Well, and NO ANDREAS to help....huh? Smile  "
4,@shannamaclasco @sarahfredricks i start my step up internship on may 4th!! see you then 
4,"Omg, I was so nervous for my exam of today! But now it's over  on Wednesday, i have my last practice exam.  Now I'm surfing on the web."
4,@MichelleWegner @ReneeCrabtree I just follow the people who talk to me  Is that backwards? 
4,@RobKleine Just saw your post about Coldwater Creek and Talbots... very funny. The bookstore and Nagoya Japanese Steakhouse were great 
4,@LeahMansback such a great day! great seeing all of you girls! 
4,@ThatKevinSmith THERE you are. sheesh. JUST in time 
4,@empirecityatl thanks I am keeping my head up 
4,just got home from school  Beautifull weather today..
4,@davefmv I have the best taste in music in life. yeahh pretty much was  have you slept?
4,@RosevilleRockLn It will. I demand no less from my day. 
4,"ROR, fonctionnel  Have fun now "
4,"@hitolonen My contract is up &amp; if I call &amp; say I'm leaving them, the retention team will probably offer me a much better deal "
4,@seedoflife Good Morning! Happy Monday to ya! 
4,@KateEdwards the key of the app store is having an iTunes account. Once you have that it's just joy 
4,@halfb8ked that's a shame. I'll miss you. 
4,@KelleeAnne Now I'm following you! 
4,"yay singing tomorrow !  i am singing the climb, most amazing beautiful song ever !"
4,Back to work. Good mornin kids 
4,says did a little firefox tweaking for faster web browsing.  http://plurk.com/p/p69uq
4,getting paid to model a cartoony robot!  i don`t think i could have a better job 
4,Morning people! Going to work now! Huggles 
4,"@westernworld_  It's embarrassing to mention, considering. "
4,@henryjuan thanks man  we will roll out TW localisation for iphone shortly
4,wow.. couldnt have asked for a better day.. perfect.. im blessed with amazing people in my life!  homebase
4,@Movie_Cookie HEAT!!! 
4,i woke up in such a good mood today yay 
4,@sriedel you're probably right. 
4,..Changing myspace profile 
4,@Domness It sure is. 
4,"@SEOcopy We have a saying in my house - if you have nothing nice to say, come sit next to me. "
4,"Let Oprah know that despite her gaining over 300,000 followers in a day, you beat her to the service: http://tinyurl.com/d6jqzr "
4,yeah i make dirty words sound oh so pretty 
4,@lkutner of course i will! promise! 
4,tonight i be mostly listening to ROL and eating and drinking with friends 
4,"@roberthruzek Thanks, I'll be checking my mail later, so you'll hear back from me. "
4,"@dougiemcfly And Danny's gonna catch up with you soon too. You need to step up the game, Dougie! "
4,I can't wait for my Showcase Presents: Booster Gold to get here!  It comes on Wednesday! I'm so excited!
4,"Gooooooooooood Monday, Twitterland! My weekend was so good, but sooooo good, that it felt like a whole week of vacation... "
4,@shaunjumpnow HIII AGAIN  just thought to let you know im still here 
4,@joshpenny Hey Yalie! Have loads of fun exploring Yale hun. Keep big sis updated 
4,@harrietrobson yes! My back garden with a chilled glass of wine 
4,"@jamie_oliver 6 hrs of gardening yesterday left me in severe ache today. But the flowerbed looks good  Half of it. Actually, half of half."
4,Good Morning twitta bugs im halfway ready for work don't know what's planned gotta check my calendar! But im still a G no doubt! Lol. 
4,@AmyCown hello! welcome to twitter 
4,"&quot;Be strong, all of you who put your hope in the Lord. Never give up.&quot; --- Psalm 31:24   "
4,"@dougiemcfly nah, danny and harry are the losers. You at least update your twitter regularly "
4,@lpetch you suck!!!! Blahhhh 
4,Staying home from school today !!   But I won't get to see my boyfreind (N) ...now with black hair. My plans today ; SLEEP !
4,Watchout the pirates surfing! 
4,Feeling somewhat better but not going to work today.  Started a new blog. Will post the link later. Have big plans for the day. 
4,@MichaelJW Thanks Michael - glad you liked it. Based on some pretty good stuff anyway so not hard to review 
4,"Good Morning...from snow to 70 degrees...loving Colorado today  Darn, i could have worn flip flops today..."
4,@MEWsing hey Mary Ellen   are you following @hangPROUD?  
4,@ThatKevinSmith Can I come over? 
4,"Good Monday Morning, all! I'm excited about my three day week! "
4,Ready to go to work helping patients find higher levels of health.  I cut down a tree over the weekend - anybody want to see the video? 
4,[Dancing With Myself - Nouvelle Vague]  ? http://blip.fm/~4mqu9
4,@leduytien you should come back to VN 
4,Enjoying the nice cool breeze of my new desk fan 
4,"@machroi ok, ok, I was   No, I was just distracted by work...which is way over-rated by the way! "
4,i am eating a rustlers bacon roll  
4,@lfiasco I just wanted to tell u that i respect your music and find u 2 b cute 
4,On way to Warbutons 
4,@GenSibayan I'm liking the post about a mother finding out her son is making gay porn and isn't sure about telling his dad 
4,Mornin tweeps! Up n at em! Actually ate breakfast w my fav court reporter 2day not room service.  hope t guys have am AWESOME DAY!
4,is thankful for all the &quot;Happy Birthdays he has received so far from all his facebook friends!  Gonna be a good day!
4,@Im_PreOprah RENT broadway 
4,A good nights sleep and a good workout this morning...Maybe work won't suck today.  
4,Awake! I hear some people in MA get today off 
4,@redoxsim me and friend researching into it now leh 
4,"@miltmafia #miltmafiamonday #miltmafia I have to say, @ohangie - you are one of my favorite milts "
4,@erynsays I totez copied u 
4,I know i can be what i want to be if i work hard at it..ill be what i want to be-Nas..Happy bday @TerrencJ106 
4,The http://media140.com/ microblogging event takes place in London on May 20. Use code Twittercism140 for 10% discount. (I'll be there! 
4,@pauldotcom hope you are going to record you 12 hr session  would keep me very happy on my 4 hr commute 
4,Big letdown: leaving mini munchies packed for work at home. Cheer-up: vending machine Cheerios  #420
4,yeh lets give us all a couple o grande in the budget  Im sure we can get the shops moving again 
4,@cofiem #wave 
4,@breyten you're missing out 
4,@willtompsett more Maverick if you wore one of those cowboy lace ties 
4,"@davidcoxon It's not set in stone just yet, so we'll take note of feedback, as always! "
4,@PaulCooked I hope you ate the cupcake as well. 
4,@dougiemcfly your not a loserrrrr  hehehe! xx
4,@pilarkitty Have fun! One day I hope to visit Hawaii too. 
4,@commonsense4 Distraction sometimes does help. I have a few shows I watch too that help 
4,"@Nurul54 wow, I like that!! "
4,Dying to use Ubuntu 9.04 final!! I will download it on the release day...... Can't wait... 
4,my feet are so cold. I think my toes are snapping off and being left scattered over the house 
4,Happy Monday to you all; especially to our newest followers. Thanks for joining our community ~ looking forward to connecting soon! 
4,@AJCann logo - yes a small one  #jiscriSMaLL but I'm hopeless at design.
4,@DivinePurposeMV Oh my! I'd freak out too if I saw a bear out my window! Yikes! I see hummingbirds a lot though - love those. 
